OpenTime,Open,High,Low,Close,Volume
2026-02-16 18:24:00,1982.3,1982.73,1981.95,1982.72,240.8879
2026-02-16 18:25:00,1982.73,1984.55,1982.71,1984.27,164.9526
2026-02-16 18:26:00,1984.27,1985.68,1984.26,1984.68,174.4604
2026-02-16 18:27:00,1984.68,1984.68,1982.12,1982.41,258.669
2026-02-16 18:28:00,1982.41,1982.41,1979.26,1979.62,211.0744
2026-02-16 18:29:00,1979.61,1979.62,1978.28,1979.49,206.0081
2026-02-16 18:30:00,1979.48,1979.48,1978.22,1979.29,65.0196
2026-02-16 18:31:00,1979.3,1980.6,1979.29,1979.84,70.4658
2026-02-16 18:32:00,1979.84,1980.41,1979.82,1980.4,46.9108
2026-02-16 18:33:00,1980.4,1980.66,1979.04,1980.38,313.7177
2026-02-16 18:34:00,1980.38,1981.01,1980.04,1980.83,159.1262
2026-02-16 18:35:00,1980.83,1980.83,1979.68,1980.12,87.294
2026-02-16 18:36:00,1980.12,1980.41,1976.45,1978.05,238.5829
2026-02-16 18:37:00,1978.06,1978.06,1975.2,1976.13,344.9241
2026-02-16 18:38:00,1976.12,1976.12,1974.59,1975.04,519.2523
2026-02-16 18:39:00,1975.04,1975.82,1974.17,1975.63,379.1717
2026-02-16 18:40:00,1975.63,1976.16,1975.62,1976.03,113.1299
2026-02-16 18:41:00,1976.03,1977.29,1976.03,1977.29,96.1095
2026-02-16 18:42:00,1977.28,1977.29,1976.58,1976.85,42.2536
2026-02-16 18:43:00,1976.86,1976.86,1973.84,1974.67,209.8365
2026-02-16 18:44:00,1974.67,1975.35,1974.43,1974.85,277.4744
2026-02-16 18:45:00,1974.86,1974.97,1973.8,1974.83,132.0211
2026-02-16 18:46:00,1974.84,1976.46,1974.84,1976.45,36.9004
2026-02-16 18:47:00,1976.45,1976.45,1972.08,1972.77,313.4931
2026-02-16 18:48:00,1972.77,1972.78,1969.09,1969.89,639.4304
2026-02-16 18:49:00,1969.9,1971.32,1969.76,1970.2,210.7407
2026-02-16 18:50:00,1970.21,1971.25,1968.86,1971.25,375.2007
2026-02-16 18:51:00,1971.25,1971.69,1970.49,1970.59,121.798
2026-02-16 18:52:00,1970.6,1973.85,1970.59,1973.63,107.1637
2026-02-16 18:53:00,1973.64,1973.64,1971.78,1972.08,127.1172
2026-02-16 18:54:00,1972.08,1972.63,1972.06,1972.63,37.6287
2026-02-16 18:55:00,1972.63,1972.63,1971.42,1971.68,63.406
2026-02-16 18:56:00,1971.68,1972.23,1970.55,1970.55,104.6638
2026-02-16 18:57:00,1970.55,1970.61,1968.22,1968.7,218.5613
2026-02-16 18:58:00,1968.7,1969.11,1968.52,1969.11,70.3443
2026-02-16 18:59:00,1969.12,1969.12,1967.1,1968.93,199.0427
2026-02-16 19:00:00,1968.94,1969.99,1968.3,1969.53,210.5877
2026-02-16 19:01:00,1969.53,1971.16,1969.53,1971.15,139.2891
2026-02-16 19:02:00,1971.15,1971.15,1969.41,1969.51,202.9813
2026-02-16 19:03:00,1969.51,1970.07,1969.4,1969.41,45.7786
2026-02-16 19:04:00,1969.41,1969.41,1967.27,1967.34,142.9026
2026-02-16 19:05:00,1967.34,1968.51,1967.34,1968.42,74.3389
2026-02-16 19:06:00,1968.42,1968.43,1967.48,1968.37,53.613
2026-02-16 19:07:00,1968.37,1970.43,1968.07,1970.43,152.4138
2026-02-16 19:08:00,1970.43,1971.62,1970.42,1971.39,40.1837
2026-02-16 19:09:00,1971.38,1971.39,1970.88,1970.88,46.9673
2026-02-16 19:10:00,1970.88,1971.18,1970.43,1970.46,72.2401
2026-02-16 19:11:00,1970.46,1970.66,1970.46,1970.66,58.8853
2026-02-16 19:12:00,1970.66,1970.66,1970.6,1970.62,28.0472
2026-02-16 19:13:00,1970.61,1971.95,1970.18,1970.19,101.6663
2026-02-16 19:14:00,1970.18,1971.62,1970.18,1971.61,86.0749
2026-02-16 19:15:00,1971.61,1972.51,1971.09,1971.21,174.881
2026-02-16 19:16:00,1971.21,1971.99,1970.88,1970.89,154.4827
2026-02-16 19:17:00,1970.88,1971.18,1968.98,1969.03,95.1689
2026-02-16 19:18:00,1969.04,1970.27,1969.04,1970.26,125.5154
2026-02-16 19:19:00,1970.26,1970.26,1968.1,1968.11,119.8254
2026-02-16 19:20:00,1968.11,1968.17,1966.22,1966.79,119.9165
2026-02-16 19:21:00,1966.8,1967.8,1966.8,1967.6,138.2786
2026-02-16 19:22:00,1967.61,1970.2,1967.41,1970.07,145.8771
2026-02-16 19:23:00,1970.07,1971.1,1969.91,1970.69,119.7383
2026-02-16 19:24:00,1970.69,1973.04,1970.69,1973.04,211.924
2026-02-16 19:25:00,1973.04,1974.17,1973.04,1973.45,157.8841
2026-02-16 19:26:00,1973.44,1973.98,1973.18,1973.97,34.03
2026-02-16 19:27:00,1973.96,1973.96,1972.65,1972.65,55.3206
2026-02-16 19:28:00,1972.65,1972.66,1971.79,1972.59,52.2683
2026-02-16 19:29:00,1972.6,1972.6,1971.7,1971.7,25.1228
2026-02-16 19:30:00,1971.7,1972.77,1971.44,1971.94,175.8959
2026-02-16 19:31:00,1971.94,1972.45,1971.55,1972.24,71.0883
2026-02-16 19:32:00,1972.23,1973.45,1972.23,1973.23,71.8299
2026-02-16 19:33:00,1973.22,1973.81,1973.16,1973.16,80.593
2026-02-16 19:34:00,1973.16,1973.83,1972.92,1973.53,77.0107
2026-02-16 19:35:00,1973.52,1976.27,1973.26,1975.28,313.3637
2026-02-16 19:36:00,1975.28,1975.49,1974.18,1975.18,183.6719
2026-02-16 19:37:00,1975.19,1977.24,1975.18,1976.5,365.8881
2026-02-16 19:38:00,1976.49,1979.74,1976.49,1978.24,820.5069
2026-02-16 19:39:00,1978.23,1978.24,1977.43,1977.74,160.8506
2026-02-16 19:40:00,1977.73,1978.42,1977.73,1978.33,113.9308
2026-02-16 19:41:00,1978.33,1978.76,1978.21,1978.28,82.6355
2026-02-16 19:42:00,1978.29,1978.29,1977.56,1977.56,45.2073
2026-02-16 19:43:00,1977.55,1977.97,1976.55,1977.92,126.6325
2026-02-16 19:44:00,1977.92,1978.26,1977.43,1977.82,214.0336
2026-02-16 19:45:00,1977.81,1979.47,1976.54,1976.55,332.8705
2026-02-16 19:46:00,1976.55,1976.6,1975.12,1975.5,203.281
2026-02-16 19:47:00,1975.51,1976.01,1975.51,1975.53,109.2249
2026-02-16 19:48:00,1975.53,1976.74,1975.52,1976.72,114.8795
2026-02-16 19:49:00,1976.72,1976.72,1975.48,1975.55,95.7994
2026-02-16 19:50:00,1975.56,1976.05,1975.55,1975.75,94.1932
2026-02-16 19:51:00,1975.76,1975.93,1975.14,1975.37,91.2261
2026-02-16 19:52:00,1975.37,1975.49,1975.1,1975.49,140.5414
2026-02-16 19:53:00,1975.49,1975.49,1975.48,1975.49,48.8686
2026-02-16 19:54:00,1975.49,1977.23,1975.48,1977.23,211.1124
2026-02-16 19:55:00,1977.26,1977.27,1976.16,1976.16,63.8293
2026-02-16 19:56:00,1976.17,1977.01,1975.9,1977.01,77.8736
2026-02-16 19:57:00,1977.0,1977.01,1976.82,1976.83,38.8793
2026-02-16 19:58:00,1976.83,1976.83,1975.88,1975.88,39.5447
2026-02-16 19:59:00,1975.89,1975.89,1973.07,1974.04,338.1362
2026-02-16 20:00:00,1974.04,1974.4,1973.68,1974.28,190.1771
2026-02-16 20:01:00,1974.29,1974.29,1973.37,1974.18,160.4891
2026-02-16 20:02:00,1974.19,1975.41,1974.19,1975.21,105.8194
2026-02-16 20:03:00,1975.21,1975.88,1975.06,1975.86,134.0234
2026-02-16 20:04:00,1975.86,1976.31,1975.34,1975.66,126.9853
2026-02-16 20:05:00,1975.66,1975.66,1972.6,1972.6,136.8054
2026-02-16 20:06:00,1972.56,1973.13,1971.1,1972.62,175.7321
2026-02-16 20:07:00,1972.62,1974.01,1972.62,1974.01,123.6254
2026-02-16 20:08:00,1974.02,1975.11,1973.67,1973.68,94.1841
2026-02-16 20:09:00,1973.68,1974.88,1972.89,1974.88,96.7787
2026-02-16 20:10:00,1974.89,1974.89,1973.29,1973.3,108.2362
2026-02-16 20:11:00,1973.3,1973.55,1972.11,1972.98,145.7917
2026-02-16 20:12:00,1972.98,1973.19,1972.2,1972.91,157.392
2026-02-16 20:13:00,1972.91,1973.19,1972.91,1973.08,44.0773
2026-02-16 20:14:00,1973.08,1974.55,1972.39,1974.44,294.196
2026-02-16 20:15:00,1974.43,1975.74,1973.82,1975.12,171.7485
2026-02-16 20:16:00,1975.12,1977.94,1974.96,1977.22,160.0212
2026-02-16 20:17:00,1977.22,1977.22,1976.72,1976.96,91.0694
2026-02-16 20:18:00,1976.95,1976.95,1976.15,1976.16,33.3973
2026-02-16 20:19:00,1976.16,1976.16,1972.34,1972.34,263.4665
2026-02-16 20:20:00,1972.35,1973.52,1971.86,1973.51,154.8515
2026-02-16 20:21:00,1973.52,1973.9,1973.21,1973.21,151.4962
2026-02-16 20:22:00,1973.2,1973.21,1972.46,1972.69,37.9377
2026-02-16 20:23:00,1972.69,1975.03,1972.69,1974.99,113.2108
2026-02-16 20:24:00,1974.98,1976.01,1974.78,1974.96,104.6564
2026-02-16 20:25:00,1974.97,1976.56,1974.97,1975.67,296.7112
2026-02-16 20:26:00,1975.66,1978.85,1975.48,1978.85,397.7573
2026-02-16 20:27:00,1978.85,1982.75,1978.33,1980.83,483.9569
2026-02-16 20:28:00,1980.83,1981.19,1979.97,1980.35,127.0829
2026-02-16 20:29:00,1980.35,1982.99,1980.35,1982.99,194.505
2026-02-16 20:30:00,1983.0,1983.84,1982.23,1982.93,346.7158
2026-02-16 20:31:00,1982.93,1984.0,1982.92,1983.4,100.4525
2026-02-16 20:32:00,1983.39,1983.46,1982.25,1982.78,115.8801
2026-02-16 20:33:00,1982.78,1983.49,1982.66,1983.46,47.8306
2026-02-16 20:34:00,1983.46,1985.0,1983.45,1984.99,322.9241
2026-02-16 20:35:00,1984.99,1984.99,1983.54,1983.66,39.0548
2026-02-16 20:36:00,1983.65,1983.65,1982.35,1982.35,63.3276
2026-02-16 20:37:00,1982.35,1982.56,1982.26,1982.27,61.2921
2026-02-16 20:38:00,1982.27,1982.57,1980.51,1980.51,189.2779
2026-02-16 20:39:00,1980.52,1981.22,1979.64,1979.66,123.0317
2026-02-16 20:40:00,1979.65,1980.15,1979.09,1979.86,138.9388
2026-02-16 20:41:00,1979.87,1983.28,1979.86,1982.59,730.8668
2026-02-16 20:42:00,1982.59,1984.55,1982.3,1983.73,177.0811
2026-02-16 20:43:00,1983.73,1984.31,1982.46,1982.78,141.2882
2026-02-16 20:44:00,1982.79,1983.45,1982.37,1983.44,156.7701
2026-02-16 20:45:00,1983.44,1984.44,1982.88,1984.04,110.2947
2026-02-16 20:46:00,1984.04,1984.44,1983.69,1984.13,114.7843
2026-02-16 20:47:00,1984.14,1984.4,1983.96,1983.96,38.4242
2026-02-16 20:48:00,1983.97,1983.97,1983.22,1983.4,27.2493
2026-02-16 20:49:00,1983.4,1984.01,1983.14,1983.86,132.5019
2026-02-16 20:50:00,1983.85,1985.0,1982.19,1985.0,423.2746
2026-02-16 20:51:00,1984.99,1985.49,1984.33,1985.12,88.6792
2026-02-16 20:52:00,1985.13,1994.34,1985.13,1993.96,2783.8299
2026-02-16 20:53:00,1993.95,1993.95,1990.4,1991.4,320.016
2026-02-16 20:54:00,1991.39,1993.65,1990.29,1991.53,598.6867
2026-02-16 20:55:00,1991.53,1994.04,1991.26,1992.67,534.2282
2026-02-16 20:56:00,1992.67,1992.67,1991.06,1991.16,194.2426
2026-02-16 20:57:00,1991.17,1992.69,1991.04,1992.16,260.9142
2026-02-16 20:58:00,1992.15,1993.0,1991.55,1992.82,157.4269
2026-02-16 20:59:00,1992.82,1993.87,1992.82,1993.2,304.8309
2026-02-16 21:00:00,1993.2,1993.88,1991.63,1991.99,241.9734
2026-02-16 21:01:00,1991.99,1992.75,1990.6,1990.87,344.2137
2026-02-16 21:02:00,1990.87,1991.38,1990.61,1991.38,60.6249
2026-02-16 21:03:00,1991.37,1991.38,1990.63,1990.63,149.5512
2026-02-16 21:04:00,1990.64,1990.64,1988.32,1989.79,817.5702
2026-02-16 21:05:00,1989.79,1990.4,1988.51,1988.69,156.6122
2026-02-16 21:06:00,1988.69,1988.79,1988.22,1988.69,102.7918
2026-02-16 21:07:00,1988.69,1992.0,1988.34,1992.0,289.7691
2026-02-16 21:08:00,1992.01,1992.07,1989.43,1989.71,150.6547
2026-02-16 21:09:00,1989.7,1992.09,1989.26,1989.99,181.7742
2026-02-16 21:10:00,1989.99,1990.73,1989.05,1989.06,121.1385
2026-02-16 21:11:00,1989.06,1989.22,1988.4,1988.91,130.3732
2026-02-16 21:12:00,1988.92,1989.14,1988.57,1988.58,63.414
2026-02-16 21:13:00,1988.57,1988.83,1988.02,1988.82,119.3511
2026-02-16 21:14:00,1988.82,1993.91,1988.46,1993.91,293.0545
2026-02-16 21:15:00,1993.9,1994.5,1992.48,1993.82,662.774
2026-02-16 21:16:00,1993.82,1994.72,1993.02,1993.54,79.0537
2026-02-16 21:17:00,1993.55,1994.12,1992.67,1992.67,102.0754
2026-02-16 21:18:00,1992.68,1992.8,1991.18,1992.58,130.6009
2026-02-16 21:19:00,1992.58,1992.58,1988.8,1989.0,137.919
2026-02-16 21:20:00,1989.0,1990.73,1989.0,1990.46,180.498
2026-02-16 21:21:00,1990.47,1991.58,1989.79,1991.49,130.434
2026-02-16 21:22:00,1991.5,1992.93,1990.7,1992.84,115.0945
2026-02-16 21:23:00,1992.84,1993.54,1991.9,1991.9,85.0653
2026-02-16 21:24:00,1991.9,1992.4,1989.66,1989.82,232.9365
2026-02-16 21:25:00,1989.81,1989.81,1988.51,1989.32,382.0835
2026-02-16 21:26:00,1989.31,1989.57,1988.83,1989.18,150.5022
2026-02-16 21:27:00,1989.18,1990.18,1988.85,1989.2,106.6141
2026-02-16 21:28:00,1989.19,1989.2,1988.27,1988.28,221.8004
2026-02-16 21:29:00,1988.27,1988.61,1987.02,1988.61,150.2289
2026-02-16 21:30:00,1988.61,1988.61,1987.4,1988.38,153.3435
2026-02-16 21:31:00,1988.39,1990.91,1988.39,1989.62,129.2526
2026-02-16 21:32:00,1989.62,1989.79,1987.5,1988.35,223.9821
2026-02-16 21:33:00,1988.36,1988.56,1986.73,1987.2,148.4345
2026-02-16 21:34:00,1987.2,1988.37,1986.47,1988.37,162.6053
2026-02-16 21:35:00,1988.36,1988.5,1986.74,1987.08,156.3828
2026-02-16 21:36:00,1987.08,1987.28,1986.58,1986.94,35.1197
2026-02-16 21:37:00,1986.93,1987.25,1986.72,1987.25,74.3576
2026-02-16 21:38:00,1987.25,1988.07,1987.25,1987.93,97.8297
2026-02-16 21:39:00,1987.94,1990.0,1987.18,1989.68,127.7457
2026-02-16 21:40:00,1989.68,1989.68,1987.96,1988.39,83.1882
2026-02-16 21:41:00,1988.39,1989.5,1988.24,1989.38,115.5374
2026-02-16 21:42:00,1989.39,1989.93,1988.4,1988.72,203.5603
2026-02-16 21:43:00,1988.71,1990.11,1988.54,1990.1,71.2067
2026-02-16 21:44:00,1990.1,1990.1,1987.9,1988.99,125.1026
2026-02-16 21:45:00,1988.98,1988.98,1986.63,1986.63,43.5674
2026-02-16 21:46:00,1986.64,1987.2,1986.2,1987.0,174.6975
2026-02-16 21:47:00,1987.0,1987.94,1986.65,1987.84,48.881
2026-02-16 21:48:00,1987.83,1989.17,1987.66,1988.52,182.2901
2026-02-16 21:49:00,1988.54,1990.47,1988.54,1989.74,111.4394
2026-02-16 21:50:00,1989.74,1990.29,1989.2,1989.26,30.2434
2026-02-16 21:51:00,1989.27,1989.27,1988.22,1988.23,20.4576
2026-02-16 21:52:00,1988.22,1988.42,1988.01,1988.4,48.8492
2026-02-16 21:53:00,1988.39,1989.25,1988.39,1989.02,48.9588
2026-02-16 21:54:00,1989.02,1989.55,1988.96,1989.01,41.6299
2026-02-16 21:55:00,1989.01,1989.49,1989.0,1989.21,57.521
2026-02-16 21:56:00,1989.2,1989.97,1989.2,1989.97,31.5341
2026-02-16 21:57:00,1989.98,2000.5,1989.98,1998.85,2108.1995
2026-02-16 21:58:00,1998.84,2004.02,1998.71,2002.16,890.238
2026-02-16 21:59:00,2002.17,2003.47,1998.87,1999.14,166.9856
2026-02-16 22:00:00,1999.13,1999.9,1997.32,1998.63,326.5422
2026-02-16 22:01:00,1998.64,2000.67,1998.64,1999.03,203.8454
2026-02-16 22:02:00,1999.02,2001.67,1998.6,2001.67,301.032
2026-02-16 22:03:00,2001.66,2002.54,2000.34,2001.2,340.493
2026-02-16 22:04:00,2001.19,2001.19,1998.81,1999.14,194.2782
2026-02-16 22:05:00,1999.14,1999.15,1997.29,1997.29,120.7985
2026-02-16 22:06:00,1997.27,1997.65,1995.94,1996.25,180.306
2026-02-16 22:07:00,1996.24,1996.62,1992.97,1995.57,715.9749
2026-02-16 22:08:00,1995.58,1996.98,1995.58,1996.66,85.3463
2026-02-16 22:09:00,1996.67,1997.5,1996.12,1996.94,175.9185
2026-02-16 22:10:00,1996.95,1998.47,1996.6,1997.57,259.2753
2026-02-16 22:11:00,1997.56,1997.56,1995.71,1996.8,283.8989
2026-02-16 22:12:00,1996.8,1997.46,1996.06,1997.19,178.4077
2026-02-16 22:13:00,1997.18,1997.18,1992.08,1993.16,407.0573
2026-02-16 22:14:00,1993.16,1993.41,1992.14,1992.89,71.2013
2026-02-16 22:15:00,1992.89,1995.41,1992.89,1994.91,153.4251
2026-02-16 22:16:00,1994.91,1995.64,1994.45,1994.45,99.1362
2026-02-16 22:17:00,1994.44,1994.59,1991.98,1992.09,80.7248
2026-02-16 22:18:00,1992.09,1994.71,1992.09,1993.79,66.8027
2026-02-16 22:19:00,1993.79,1994.44,1993.1,1993.45,111.1512
2026-02-16 22:20:00,1993.46,1994.66,1993.03,1994.12,56.0567
2026-02-16 22:21:00,1994.12,1994.97,1993.98,1993.99,85.1394
2026-02-16 22:22:00,1993.99,1993.99,1991.69,1992.9,90.6549
2026-02-16 22:23:00,1992.91,1993.46,1991.98,1991.99,147.6866
2026-02-16 22:24:00,1991.98,1992.06,1989.59,1990.96,422.5672
2026-02-16 22:25:00,1990.97,1991.68,1990.94,1990.96,195.4166
2026-02-16 22:26:00,1990.97,1991.12,1990.78,1990.81,114.9723
2026-02-16 22:27:00,1990.81,1990.95,1990.78,1990.79,59.2441
2026-02-16 22:28:00,1990.79,1991.84,1990.79,1991.43,51.0891
2026-02-16 22:29:00,1991.43,1993.58,1990.51,1993.58,181.2722
2026-02-16 22:30:00,1993.57,1993.57,1989.6,1990.09,163.7694
2026-02-16 22:31:00,1990.1,1990.43,1988.4,1988.99,116.2376
2026-02-16 22:32:00,1989.0,1990.89,1988.99,1990.88,83.2411
2026-02-16 22:33:00,1990.89,1995.2,1990.36,1994.82,915.2897
2026-02-16 22:34:00,1994.84,1995.3,1991.59,1992.28,793.974
2026-02-16 22:35:00,1992.27,1993.68,1992.27,1993.51,109.3338
2026-02-16 22:36:00,1993.5,1993.51,1991.84,1992.48,214.7748
2026-02-16 22:37:00,1992.47,1993.13,1990.5,1990.7,401.5911
2026-02-16 22:38:00,1990.71,1993.09,1990.71,1993.09,107.1265
2026-02-16 22:39:00,1993.09,1993.11,1991.72,1991.72,57.1691
2026-02-16 22:40:00,1991.72,1992.49,1989.94,1990.84,227.724
2026-02-16 22:41:00,1990.84,1992.13,1990.84,1991.66,37.4686
2026-02-16 22:42:00,1991.65,1991.66,1991.06,1991.06,53.2686
2026-02-16 22:43:00,1991.07,1992.14,1991.06,1991.43,119.7939
2026-02-16 22:44:00,1991.43,1991.44,1991.0,1991.0,12.9123
2026-02-16 22:45:00,1991.01,1991.01,1989.8,1990.12,118.1745
2026-02-16 22:46:00,1990.11,1990.11,1986.15,1988.23,287.2051
2026-02-16 22:47:00,1988.22,1988.54,1988.22,1988.54,43.9719
2026-02-16 22:48:00,1988.54,1991.58,1988.54,1991.58,61.6975
2026-02-16 22:49:00,1991.58,1991.9,1991.58,1991.9,29.2045
2026-02-16 22:50:00,1991.9,1991.9,1989.9,1989.9,75.6942
2026-02-16 22:51:00,1989.9,1989.9,1988.5,1988.51,31.2127
2026-02-16 22:52:00,1988.5,1988.65,1984.39,1987.04,496.7981
2026-02-16 22:53:00,1987.05,1991.2,1987.05,1989.58,501.3998
2026-02-16 22:54:00,1989.58,1991.11,1989.58,1991.11,65.9078
2026-02-16 22:55:00,1991.15,1991.45,1989.43,1991.24,314.9052
2026-02-16 22:56:00,1991.24,1993.9,1991.24,1991.37,222.7234
2026-02-16 22:57:00,1991.36,1991.36,1990.46,1991.02,47.3469
2026-02-16 22:58:00,1991.02,1991.02,1989.89,1990.14,51.8391
2026-02-16 22:59:00,1990.14,1991.49,1990.14,1990.19,96.3641
2026-02-16 23:00:00,1990.19,1992.23,1989.82,1990.48,162.6828
2026-02-16 23:01:00,1990.48,1991.72,1990.19,1991.39,72.4613
2026-02-16 23:02:00,1991.38,1991.39,1988.72,1989.34,106.2692
2026-02-16 23:03:00,1989.34,1991.28,1989.33,1990.94,185.0005
2026-02-16 23:04:00,1990.95,1993.99,1990.94,1993.99,174.3172
2026-02-16 23:05:00,1993.99,1995.69,1992.9,1994.61,343.413
2026-02-16 23:06:00,1994.6,1994.6,1993.01,1993.01,120.0141
2026-02-16 23:07:00,1993.0,1995.71,1992.19,1995.55,181.9482
2026-02-16 23:08:00,1995.54,1996.08,1995.15,1995.96,83.1614
2026-02-16 23:09:00,1995.96,1996.16,1994.07,1994.07,131.5695
2026-02-16 23:10:00,1994.06,1995.25,1993.62,1994.74,173.084
2026-02-16 23:11:00,1994.74,1996.01,1994.62,1995.07,75.3762
2026-02-16 23:12:00,1995.07,1997.97,1995.07,1996.5,103.3144
2026-02-16 23:13:00,1996.51,1997.5,1996.29,1996.41,83.0643
2026-02-16 23:14:00,1996.41,1996.63,1996.09,1996.36,86.4571
2026-02-16 23:15:00,1996.35,1998.82,1996.09,1998.41,277.4997
2026-02-16 23:16:00,1998.41,1999.99,1995.24,1995.25,195.0133
2026-02-16 23:17:00,1995.25,1996.13,1993.75,1994.15,459.0643
2026-02-16 23:18:00,1994.16,1994.67,1993.92,1994.67,87.7731
2026-02-16 23:19:00,1994.67,1996.58,1994.52,1996.58,86.5925
2026-02-16 23:20:00,1996.57,1996.57,1995.38,1995.63,130.6169
2026-02-16 23:21:00,1995.63,1997.12,1995.62,1996.79,151.4688
2026-02-16 23:22:00,1996.8,1997.87,1996.78,1997.28,164.3014
2026-02-16 23:23:00,1997.28,1997.28,1996.24,1996.25,96.3551
2026-02-16 23:24:00,1996.25,1998.3,1995.94,1998.3,224.3956
2026-02-16 23:25:00,1998.29,1998.85,1997.1,1997.11,117.677
2026-02-16 23:26:00,1997.11,1998.3,1997.11,1997.68,90.6111
2026-02-16 23:27:00,1997.69,1997.69,1995.2,1995.2,85.1581
2026-02-16 23:28:00,1995.2,1995.7,1995.01,1995.38,98.0014
2026-02-16 23:29:00,1995.39,1995.45,1995.32,1995.45,71.5829
2026-02-16 23:30:00,1995.45,1996.95,1995.45,1996.86,168.465
2026-02-16 23:31:00,1996.86,1997.45,1996.01,1997.38,71.4912
2026-02-16 23:32:00,1997.38,1997.38,1995.98,1996.67,257.4518
2026-02-16 23:33:00,1996.67,1996.67,1995.01,1995.92,69.4392
2026-02-16 23:34:00,1995.91,1995.91,1993.58,1993.81,226.3071
2026-02-16 23:35:00,1993.81,1994.58,1993.79,1994.2,61.9972
2026-02-16 23:36:00,1994.2,1994.21,1992.91,1993.96,150.543
2026-02-16 23:37:00,1993.97,1995.13,1993.97,1994.91,81.1692
2026-02-16 23:38:00,1994.91,1995.98,1994.57,1995.98,112.0523
2026-02-16 23:39:00,1995.97,1996.56,1995.43,1996.34,62.2434
2026-02-16 23:40:00,1996.34,1996.35,1995.21,1995.76,57.3106
2026-02-16 23:41:00,1995.76,1996.9,1995.76,1996.04,46.5514
2026-02-16 23:42:00,1996.04,1996.53,1995.81,1995.82,123.2358
2026-02-16 23:43:00,1995.81,1997.08,1995.69,1996.49,264.2564
2026-02-16 23:44:00,1996.49,1996.49,1994.33,1994.41,103.6591
2026-02-16 23:45:00,1994.4,1996.78,1994.4,1996.78,133.822
2026-02-16 23:46:00,1996.77,1998.21,1996.77,1997.51,115.2757
2026-02-16 23:47:00,1997.51,1998.57,1997.05,1997.75,92.6082
2026-02-16 23:48:00,1997.75,1998.52,1997.74,1998.21,99.8773
2026-02-16 23:49:00,1998.2,1999.23,1997.93,1998.57,272.423
2026-02-16 23:50:00,1998.56,1998.8,1997.45,1997.9,70.4714
2026-02-16 23:51:00,1997.9,2001.38,1997.89,2001.12,352.0439
2026-02-16 23:52:00,2001.12,2001.12,1999.42,2000.69,153.4438
2026-02-16 23:53:00,2000.69,2002.09,2000.69,2001.44,156.8515
2026-02-16 23:54:00,2001.43,2002.52,2001.43,2002.19,172.4539
2026-02-16 23:55:00,2002.2,2002.2,1999.62,1999.83,153.1175
2026-02-16 23:56:00,1999.82,1999.83,1997.21,1997.9,127.0192
2026-02-16 23:57:00,1997.9,1999.13,1997.9,1998.92,116.5843
2026-02-16 23:58:00,1998.92,1998.99,1998.64,1998.65,115.6148
2026-02-16 23:59:00,1998.65,1998.85,1998.0,1998.33,108.1259
2026-02-17 00:00:00,1998.34,1999.54,1997.7,1998.03,288.8463
