OpenTime,Open,High,Low,Close,Volume
2026-01-26 18:23:00,2915.91,2917.27,2914.07,2916.44,194.1134
2026-01-26 18:24:00,2916.44,2920.26,2916.44,2920.26,54.8063
2026-01-26 18:25:00,2920.26,2920.88,2919.48,2919.49,97.0546
2026-01-26 18:26:00,2919.49,2923.53,2919.49,2922.18,330.0516
2026-01-26 18:27:00,2922.18,2922.3,2921.66,2922.3,107.8814
2026-01-26 18:28:00,2922.3,2922.3,2920.56,2921.56,161.3565
2026-01-26 18:29:00,2921.57,2922.55,2921.46,2922.06,43.9144
2026-01-26 18:30:00,2922.06,2927.39,2921.47,2927.38,369.9109
2026-01-26 18:31:00,2927.38,2930.64,2926.42,2927.26,643.8317
2026-01-26 18:32:00,2927.26,2928.87,2926.91,2928.87,89.5051
2026-01-26 18:33:00,2928.87,2930.72,2925.74,2926.55,280.4346
2026-01-26 18:34:00,2926.54,2929.04,2926.23,2927.62,175.8317
2026-01-26 18:35:00,2927.62,2930.72,2926.47,2929.76,189.1485
2026-01-26 18:36:00,2929.89,2929.89,2923.01,2923.01,403.9355
2026-01-26 18:37:00,2923.0,2925.25,2922.54,2924.35,124.7416
2026-01-26 18:38:00,2924.35,2925.68,2924.35,2925.27,93.3487
2026-01-26 18:39:00,2925.28,2925.28,2922.21,2923.65,120.0635
2026-01-26 18:40:00,2923.66,2926.56,2923.11,2923.11,353.4187
2026-01-26 18:41:00,2923.1,2923.1,2916.28,2921.28,1218.6447
2026-01-26 18:42:00,2921.36,2921.4,2916.7,2917.17,403.7097
2026-01-26 18:43:00,2917.17,2918.25,2912.93,2914.24,670.3898
2026-01-26 18:44:00,2914.25,2914.44,2912.54,2914.43,266.004
2026-01-26 18:45:00,2914.43,2914.43,2911.94,2913.86,127.7753
2026-01-26 18:46:00,2913.87,2917.34,2912.89,2914.17,464.1575
2026-01-26 18:47:00,2914.18,2915.79,2914.07,2915.78,137.5326
2026-01-26 18:48:00,2915.79,2917.3,2915.58,2916.8,164.7606
2026-01-26 18:49:00,2916.8,2922.79,2916.74,2922.72,650.6731
2026-01-26 18:50:00,2922.72,2925.28,2920.89,2924.05,428.2972
2026-01-26 18:51:00,2924.05,2925.14,2922.41,2923.19,257.6768
2026-01-26 18:52:00,2923.19,2924.53,2922.5,2924.53,123.525
2026-01-26 18:53:00,2924.53,2924.53,2922.69,2923.35,103.1041
2026-01-26 18:54:00,2923.35,2925.5,2923.34,2925.39,69.8229
2026-01-26 18:55:00,2925.39,2925.39,2925.0,2925.0,80.8321
2026-01-26 18:56:00,2925.0,2925.31,2924.13,2924.22,58.0972
2026-01-26 18:57:00,2924.21,2928.84,2924.17,2928.84,445.169
2026-01-26 18:58:00,2928.84,2932.58,2928.4,2931.78,455.4967
2026-01-26 18:59:00,2931.78,2932.68,2930.71,2932.01,202.3577
2026-01-26 19:00:00,2932.0,2936.06,2931.51,2933.52,645.0863
2026-01-26 19:01:00,2933.52,2935.83,2931.52,2932.81,262.7045
2026-01-26 19:02:00,2932.81,2933.3,2930.72,2930.82,250.5102
2026-01-26 19:03:00,2930.83,2932.02,2929.09,2929.09,204.0515
2026-01-26 19:04:00,2929.1,2931.0,2929.08,2929.55,124.7116
2026-01-26 19:05:00,2929.54,2930.7,2926.88,2930.69,179.7382
2026-01-26 19:06:00,2930.69,2930.69,2928.51,2928.77,177.474
2026-01-26 19:07:00,2928.76,2932.3,2928.76,2930.48,130.1786
2026-01-26 19:08:00,2930.48,2930.48,2928.3,2929.04,187.8945
2026-01-26 19:09:00,2929.04,2930.16,2928.83,2929.83,97.4559
2026-01-26 19:10:00,2929.82,2930.93,2927.03,2927.03,550.1794
2026-01-26 19:11:00,2927.03,2930.93,2926.67,2929.2,473.702
2026-01-26 19:12:00,2929.18,2929.18,2927.58,2927.62,167.1492
2026-01-26 19:13:00,2927.61,2927.74,2926.18,2927.68,205.0696
2026-01-26 19:14:00,2927.68,2928.72,2927.13,2928.71,123.6507
2026-01-26 19:15:00,2928.71,2929.9,2927.84,2927.84,180.0027
2026-01-26 19:16:00,2927.85,2928.19,2926.19,2926.19,92.8887
2026-01-26 19:17:00,2926.19,2928.83,2926.19,2928.82,181.7588
2026-01-26 19:18:00,2928.83,2931.08,2928.83,2930.09,154.4356
2026-01-26 19:19:00,2930.1,2931.09,2928.71,2931.09,212.2374
2026-01-26 19:20:00,2931.08,2931.28,2930.25,2930.97,66.2442
2026-01-26 19:21:00,2930.96,2930.96,2927.61,2927.61,232.8786
2026-01-26 19:22:00,2927.62,2932.13,2924.99,2930.67,887.2266
2026-01-26 19:23:00,2930.68,2930.7,2926.88,2926.89,222.6443
2026-01-26 19:24:00,2926.89,2929.64,2926.25,2929.31,148.3766
2026-01-26 19:25:00,2929.32,2931.63,2929.31,2931.62,201.0043
2026-01-26 19:26:00,2931.63,2931.63,2928.48,2928.48,71.0909
2026-01-26 19:27:00,2928.49,2928.74,2927.56,2927.74,124.0568
2026-01-26 19:28:00,2927.74,2927.89,2926.09,2926.24,60.8486
2026-01-26 19:29:00,2926.24,2926.57,2926.24,2926.56,22.1887
2026-01-26 19:30:00,2926.57,2926.57,2925.0,2925.15,66.1216
2026-01-26 19:31:00,2925.16,2927.67,2925.15,2926.07,88.1563
2026-01-26 19:32:00,2926.06,2926.07,2924.03,2924.49,106.2582
2026-01-26 19:33:00,2924.49,2926.37,2924.49,2925.2,79.7243
2026-01-26 19:34:00,2925.2,2928.64,2925.19,2928.64,79.7601
2026-01-26 19:35:00,2928.63,2929.27,2926.1,2928.6,274.2967
2026-01-26 19:36:00,2928.6,2929.2,2927.83,2929.2,94.5221
2026-01-26 19:37:00,2929.2,2932.0,2929.2,2930.83,232.4274
2026-01-26 19:38:00,2930.83,2933.0,2930.25,2930.59,378.3229
2026-01-26 19:39:00,2930.58,2932.65,2930.58,2932.4,507.6817
2026-01-26 19:40:00,2932.39,2932.45,2931.0,2931.85,332.922
2026-01-26 19:41:00,2931.86,2933.91,2931.86,2933.73,228.0863
2026-01-26 19:42:00,2933.74,2934.44,2932.24,2932.25,489.3542
2026-01-26 19:43:00,2932.25,2933.44,2932.24,2933.43,334.4496
2026-01-26 19:44:00,2933.43,2933.43,2932.46,2932.47,239.4081
2026-01-26 19:45:00,2932.47,2933.47,2931.85,2933.08,575.5108
2026-01-26 19:46:00,2933.09,2934.84,2931.18,2932.68,393.3314
2026-01-26 19:47:00,2932.69,2932.93,2931.01,2932.68,131.6097
2026-01-26 19:48:00,2932.67,2933.22,2930.67,2931.03,83.846
2026-01-26 19:49:00,2931.04,2931.57,2929.82,2930.28,38.4528
2026-01-26 19:50:00,2930.27,2930.73,2929.48,2929.49,23.784
2026-01-26 19:51:00,2929.49,2930.05,2928.58,2928.58,59.4044
2026-01-26 19:52:00,2928.58,2928.59,2925.85,2926.44,222.0965
2026-01-26 19:53:00,2926.43,2926.66,2924.51,2924.51,36.8288
2026-01-26 19:54:00,2924.52,2924.52,2918.42,2920.38,532.4132
2026-01-26 19:55:00,2920.39,2923.4,2920.39,2923.07,117.9941
2026-01-26 19:56:00,2923.07,2923.8,2922.86,2923.75,78.5375
2026-01-26 19:57:00,2923.76,2923.76,2922.46,2922.46,29.111
2026-01-26 19:58:00,2922.47,2923.95,2922.46,2923.05,35.1418
2026-01-26 19:59:00,2923.04,2923.12,2922.75,2923.12,39.388
2026-01-26 20:00:00,2923.11,2923.12,2921.17,2921.67,153.3723
2026-01-26 20:01:00,2921.66,2926.74,2920.59,2926.23,1797.7708
2026-01-26 20:02:00,2926.23,2928.11,2925.74,2928.0,849.2958
2026-01-26 20:03:00,2928.0,2928.16,2928.0,2928.0,154.7605
2026-01-26 20:04:00,2928.01,2929.0,2928.0,2928.17,204.7015
2026-01-26 20:05:00,2928.17,2929.47,2927.05,2928.83,710.3107
2026-01-26 20:06:00,2928.84,2928.84,2928.0,2928.0,393.4371
2026-01-26 20:07:00,2928.01,2928.01,2925.5,2926.02,969.9319
2026-01-26 20:08:00,2926.02,2926.03,2924.0,2924.0,901.4581
2026-01-26 20:09:00,2924.01,2924.54,2924.0,2924.0,269.1127
2026-01-26 20:10:00,2924.0,2927.46,2924.0,2924.25,434.354
2026-01-26 20:11:00,2924.25,2924.26,2921.66,2923.0,1251.9945
2026-01-26 20:12:00,2923.01,2923.01,2923.0,2923.0,129.1084
2026-01-26 20:13:00,2923.0,2923.86,2923.0,2923.49,577.8116
2026-01-26 20:14:00,2923.49,2924.27,2922.0,2922.0,973.6918
2026-01-26 20:15:00,2922.0,2922.11,2922.0,2922.11,188.0418
2026-01-26 20:16:00,2922.11,2922.61,2916.38,2917.64,1930.422
2026-01-26 20:17:00,2917.63,2918.17,2917.12,2917.97,144.3771
2026-01-26 20:18:00,2917.97,2919.81,2917.58,2918.89,135.4782
2026-01-26 20:19:00,2918.89,2920.99,2918.89,2920.99,157.8397
2026-01-26 20:20:00,2920.99,2921.89,2919.51,2919.52,117.845
2026-01-26 20:21:00,2919.52,2920.36,2919.52,2920.24,64.7246
2026-01-26 20:22:00,2920.24,2921.86,2920.24,2920.81,127.1452
2026-01-26 20:23:00,2920.81,2920.82,2919.0,2919.0,30.5912
2026-01-26 20:24:00,2919.0,2919.0,2916.35,2917.5,191.1841
2026-01-26 20:25:00,2917.51,2917.51,2915.0,2916.86,1267.8072
2026-01-26 20:26:00,2916.86,2918.11,2916.86,2918.1,85.0604
2026-01-26 20:27:00,2918.11,2918.41,2917.83,2918.19,132.5785
2026-01-26 20:28:00,2918.2,2918.2,2917.2,2917.2,42.9865
2026-01-26 20:29:00,2917.2,2917.21,2917.14,2917.15,9.0509
2026-01-26 20:30:00,2917.14,2918.39,2916.53,2918.39,101.7756
2026-01-26 20:31:00,2918.39,2918.41,2916.29,2916.29,115.2452
2026-01-26 20:32:00,2916.29,2917.03,2915.0,2916.92,255.2365
2026-01-26 20:33:00,2916.93,2918.88,2916.69,2918.03,160.4674
2026-01-26 20:34:00,2918.02,2918.02,2916.19,2916.38,110.2771
2026-01-26 20:35:00,2916.38,2916.5,2915.1,2916.01,172.2317
2026-01-26 20:36:00,2916.01,2916.31,2916.01,2916.12,72.601
2026-01-26 20:37:00,2916.11,2916.12,2914.0,2914.39,509.5892
2026-01-26 20:38:00,2914.4,2914.4,2912.5,2912.51,106.9428
2026-01-26 20:39:00,2912.51,2917.59,2912.09,2916.59,445.2504
2026-01-26 20:40:00,2916.59,2916.59,2913.5,2913.5,130.2708
2026-01-26 20:41:00,2913.5,2913.51,2912.07,2912.94,413.0536
2026-01-26 20:42:00,2912.95,2913.51,2912.94,2913.26,65.3834
2026-01-26 20:43:00,2913.24,2913.56,2911.88,2911.88,69.4202
2026-01-26 20:44:00,2911.88,2913.45,2911.77,2913.42,96.6266
2026-01-26 20:45:00,2913.42,2914.48,2913.12,2914.07,160.6989
2026-01-26 20:46:00,2914.07,2914.08,2912.96,2913.04,58.2247
2026-01-26 20:47:00,2913.05,2915.03,2913.04,2914.97,154.5423
2026-01-26 20:48:00,2914.97,2914.97,2913.6,2913.61,408.8937
2026-01-26 20:49:00,2913.6,2913.6,2909.52,2910.68,271.149
2026-01-26 20:50:00,2910.68,2910.68,2908.25,2908.57,377.6286
2026-01-26 20:51:00,2908.56,2910.2,2908.56,2908.79,291.1849
2026-01-26 20:52:00,2908.8,2909.17,2907.1,2909.16,308.7922
2026-01-26 20:53:00,2909.17,2909.17,2905.78,2906.12,419.0834
2026-01-26 20:54:00,2906.13,2906.33,2901.09,2901.3,897.2198
2026-01-26 20:55:00,2901.31,2901.75,2898.92,2899.8,527.8258
2026-01-26 20:56:00,2899.81,2900.78,2898.88,2900.78,202.3108
2026-01-26 20:57:00,2900.77,2900.81,2899.8,2899.96,118.1879
2026-01-26 20:58:00,2899.95,2901.8,2899.95,2901.8,93.3713
2026-01-26 20:59:00,2901.81,2902.11,2900.33,2901.82,366.6118
2026-01-26 21:00:00,2901.82,2902.44,2901.65,2902.31,223.0821
2026-01-26 21:01:00,2902.32,2903.32,2901.74,2901.74,113.1381
2026-01-26 21:02:00,2901.75,2902.73,2901.05,2901.58,100.9657
2026-01-26 21:03:00,2901.58,2902.68,2901.08,2901.09,121.109
2026-01-26 21:04:00,2901.09,2901.09,2899.26,2900.97,114.2343
2026-01-26 21:05:00,2900.97,2901.19,2900.08,2900.49,49.0068
2026-01-26 21:06:00,2900.49,2900.98,2900.21,2900.37,54.9627
2026-01-26 21:07:00,2900.36,2900.37,2895.82,2897.28,352.0685
2026-01-26 21:08:00,2897.28,2897.35,2896.45,2897.35,75.5089
2026-01-26 21:09:00,2897.34,2902.21,2897.34,2901.58,201.3721
2026-01-26 21:10:00,2901.57,2904.36,2901.57,2904.3,149.4827
2026-01-26 21:11:00,2904.29,2905.05,2902.24,2904.59,127.9824
2026-01-26 21:12:00,2904.6,2904.96,2904.32,2904.85,82.6711
2026-01-26 21:13:00,2904.86,2908.26,2904.85,2907.84,371.2465
2026-01-26 21:14:00,2907.83,2908.52,2907.41,2907.82,199.6648
2026-01-26 21:15:00,2907.83,2910.91,2907.28,2910.14,263.4433
2026-01-26 21:16:00,2910.13,2910.13,2907.34,2907.88,119.6172
2026-01-26 21:17:00,2907.89,2907.89,2907.2,2907.27,42.2496
2026-01-26 21:18:00,2907.26,2909.32,2907.26,2909.32,87.354
2026-01-26 21:19:00,2909.32,2909.32,2908.17,2908.54,57.5044
2026-01-26 21:20:00,2908.55,2908.55,2904.15,2904.43,140.0381
2026-01-26 21:21:00,2904.44,2906.55,2904.44,2906.37,67.5223
2026-01-26 21:22:00,2906.37,2906.37,2904.02,2904.02,56.0606
2026-01-26 21:23:00,2904.03,2904.79,2904.0,2904.79,59.9965
2026-01-26 21:24:00,2904.79,2907.0,2904.79,2906.99,62.1306
2026-01-26 21:25:00,2907.0,2909.25,2906.99,2907.42,106.48
2026-01-26 21:26:00,2907.43,2907.43,2907.33,2907.33,39.1082
2026-01-26 21:27:00,2907.34,2909.43,2907.33,2909.25,94.3026
2026-01-26 21:28:00,2909.24,2909.68,2909.24,2909.68,39.8662
2026-01-26 21:29:00,2909.68,2911.76,2909.67,2911.76,110.9689
2026-01-26 21:30:00,2911.76,2916.7,2911.4,2915.94,532.2595
2026-01-26 21:31:00,2915.94,2915.94,2912.42,2912.43,268.4822
2026-01-26 21:32:00,2912.42,2912.42,2910.3,2910.75,160.8304
2026-01-26 21:33:00,2910.76,2913.66,2910.76,2913.66,273.4477
2026-01-26 21:34:00,2913.66,2914.87,2911.62,2912.56,195.0866
2026-01-26 21:35:00,2912.56,2913.04,2912.56,2913.03,19.4367
2026-01-26 21:36:00,2913.03,2913.04,2912.44,2912.9,53.8234
2026-01-26 21:37:00,2912.9,2912.9,2911.65,2912.44,50.2688
2026-01-26 21:38:00,2912.44,2913.54,2911.2,2911.2,202.8772
2026-01-26 21:39:00,2911.19,2912.8,2911.14,2912.8,87.9498
2026-01-26 21:40:00,2912.8,2915.78,2912.8,2915.76,109.6292
2026-01-26 21:41:00,2915.75,2936.51,2915.46,2935.33,4200.8869
2026-01-26 21:42:00,2935.38,2944.18,2931.06,2940.77,4338.0132
2026-01-26 21:43:00,2940.77,2942.07,2935.91,2937.58,579.3042
2026-01-26 21:44:00,2937.58,2938.61,2935.0,2935.98,418.2753
2026-01-26 21:45:00,2935.98,2937.94,2934.72,2935.6,292.3109
2026-01-26 21:46:00,2935.59,2938.36,2931.91,2932.26,477.003
2026-01-26 21:47:00,2932.27,2932.58,2930.42,2930.82,183.7757
2026-01-26 21:48:00,2930.83,2933.32,2930.28,2933.16,72.1413
2026-01-26 21:49:00,2933.17,2933.22,2929.82,2931.72,2459.7015
2026-01-26 21:50:00,2931.72,2932.27,2930.84,2930.84,74.0336
2026-01-26 21:51:00,2930.84,2933.13,2930.75,2930.75,1234.3872
2026-01-26 21:52:00,2930.75,2934.08,2930.75,2933.68,1445.3787
2026-01-26 21:53:00,2933.69,2934.92,2932.54,2932.54,1178.6124
2026-01-26 21:54:00,2932.55,2933.94,2932.55,2933.09,225.7438
2026-01-26 21:55:00,2933.09,2933.1,2932.28,2932.28,104.0326
2026-01-26 21:56:00,2932.27,2933.51,2932.27,2932.61,231.6077
2026-01-26 21:57:00,2932.6,2932.6,2926.83,2926.85,652.8357
2026-01-26 21:58:00,2926.86,2930.21,2926.86,2929.5,200.0316
2026-01-26 21:59:00,2929.49,2929.74,2928.39,2928.97,255.163
2026-01-26 22:00:00,2928.98,2929.6,2928.24,2928.24,148.4734
2026-01-26 22:01:00,2928.24,2928.24,2925.52,2927.14,1146.8792
2026-01-26 22:02:00,2927.15,2929.83,2927.15,2929.81,177.3151
2026-01-26 22:03:00,2929.82,2932.68,2926.13,2932.36,768.8332
2026-01-26 22:04:00,2932.36,2936.88,2931.19,2934.73,744.1428
2026-01-26 22:05:00,2934.73,2934.8,2932.82,2932.91,258.4145
2026-01-26 22:06:00,2932.9,2933.4,2932.08,2932.62,230.3823
2026-01-26 22:07:00,2932.62,2932.62,2928.83,2928.84,95.1127
2026-01-26 22:08:00,2928.84,2931.08,2928.83,2929.6,188.3949
2026-01-26 22:09:00,2929.61,2929.61,2928.2,2928.2,22.5628
2026-01-26 22:10:00,2928.2,2928.76,2927.19,2927.19,176.0419
2026-01-26 22:11:00,2927.2,2927.58,2927.2,2927.57,29.5376
2026-01-26 22:12:00,2927.58,2928.94,2927.58,2928.2,236.6258
2026-01-26 22:13:00,2928.2,2928.2,2926.17,2926.17,564.5589
2026-01-26 22:14:00,2926.16,2926.4,2921.7,2922.48,669.9468
2026-01-26 22:15:00,2922.47,2926.87,2922.47,2926.86,142.9713
2026-01-26 22:16:00,2926.86,2926.86,2922.22,2922.22,242.1005
2026-01-26 22:17:00,2922.23,2924.14,2921.9,2923.6,56.9307
2026-01-26 22:18:00,2923.6,2923.61,2920.88,2920.88,147.9891
2026-01-26 22:19:00,2920.89,2922.0,2919.91,2920.54,125.0311
2026-01-26 22:20:00,2920.54,2921.4,2920.54,2920.84,48.6583
2026-01-26 22:21:00,2920.83,2921.14,2920.38,2920.38,84.1616
2026-01-26 22:22:00,2920.39,2921.12,2920.38,2920.85,44.8448
2026-01-26 22:23:00,2920.84,2921.1,2919.79,2920.23,73.5594
2026-01-26 22:24:00,2920.23,2924.69,2920.23,2923.61,399.7635
2026-01-26 22:25:00,2923.62,2923.62,2921.23,2921.23,35.9077
2026-01-26 22:26:00,2921.23,2923.1,2921.23,2923.1,49.0846
2026-01-26 22:27:00,2923.11,2924.14,2923.1,2924.03,55.8629
2026-01-26 22:28:00,2923.97,2923.97,2923.35,2923.38,43.5267
2026-01-26 22:29:00,2923.37,2923.39,2923.0,2923.01,178.2662
2026-01-26 22:30:00,2923.01,2923.01,2921.33,2922.29,111.0394
2026-01-26 22:31:00,2922.29,2925.0,2921.17,2924.93,218.6205
2026-01-26 22:32:00,2924.94,2926.44,2924.09,2926.44,212.0816
2026-01-26 22:33:00,2926.44,2929.77,2926.43,2929.77,151.9607
2026-01-26 22:34:00,2929.77,2931.98,2928.83,2931.98,263.0464
2026-01-26 22:35:00,2931.97,2931.98,2930.51,2930.51,73.3899
2026-01-26 22:36:00,2930.51,2932.4,2930.51,2932.4,39.8905
2026-01-26 22:37:00,2932.39,2932.39,2930.44,2931.13,136.8351
2026-01-26 22:38:00,2931.13,2932.29,2931.0,2931.0,62.5794
2026-01-26 22:39:00,2931.01,2931.33,2930.0,2931.01,98.3255
2026-01-26 22:40:00,2931.0,2931.0,2925.74,2925.74,96.8807
2026-01-26 22:41:00,2925.74,2929.34,2925.74,2928.83,106.6417
2026-01-26 22:42:00,2928.83,2930.0,2928.83,2929.83,79.6818
2026-01-26 22:43:00,2929.84,2929.84,2927.1,2927.11,97.8125
2026-01-26 22:44:00,2927.12,2927.12,2925.74,2925.75,22.3166
2026-01-26 22:45:00,2925.75,2927.25,2925.74,2927.25,61.9162
2026-01-26 22:46:00,2927.25,2928.82,2927.25,2928.81,32.1521
2026-01-26 22:47:00,2928.82,2928.82,2928.81,2928.81,17.0195
2026-01-26 22:48:00,2928.81,2928.82,2925.65,2925.66,65.3945
2026-01-26 22:49:00,2925.66,2926.37,2922.39,2924.66,389.1459
2026-01-26 22:50:00,2924.66,2926.91,2924.66,2926.79,38.5961
2026-01-26 22:51:00,2926.78,2929.29,2926.22,2929.28,108.0092
2026-01-26 22:52:00,2929.28,2929.59,2928.83,2928.85,26.3791
2026-01-26 22:53:00,2928.84,2928.85,2928.41,2928.79,91.1777
2026-01-26 22:54:00,2928.79,2928.79,2927.9,2928.18,80.2769
2026-01-26 22:55:00,2928.18,2928.18,2928.11,2928.12,13.326
2026-01-26 22:56:00,2928.12,2928.18,2926.65,2926.65,56.9793
2026-01-26 22:57:00,2926.64,2926.82,2926.44,2926.81,5.4626
2026-01-26 22:58:00,2926.82,2926.82,2926.37,2926.37,30.5518
2026-01-26 22:59:00,2926.37,2928.09,2926.15,2927.22,96.8101
2026-01-26 23:00:00,2927.21,2927.21,2922.91,2923.13,263.9902
2026-01-26 23:01:00,2923.13,2924.3,2923.1,2924.3,143.8551
2026-01-26 23:02:00,2924.3,2924.45,2918.3,2918.35,320.4095
2026-01-26 23:03:00,2918.35,2920.57,2918.35,2920.57,167.8685
2026-01-26 23:04:00,2920.57,2922.19,2920.51,2920.52,60.6055
2026-01-26 23:05:00,2920.51,2921.1,2919.68,2921.09,59.593
2026-01-26 23:06:00,2921.09,2922.0,2921.05,2921.67,85.7675
2026-01-26 23:07:00,2921.66,2922.78,2921.66,2922.5,91.3692
2026-01-26 23:08:00,2922.49,2922.54,2921.18,2921.18,77.9308
2026-01-26 23:09:00,2921.18,2922.36,2921.17,2921.18,74.7954
2026-01-26 23:10:00,2921.18,2924.62,2921.17,2922.55,385.1926
2026-01-26 23:11:00,2922.55,2923.57,2921.36,2922.92,205.6731
2026-01-26 23:12:00,2922.92,2923.72,2922.21,2923.71,221.4923
2026-01-26 23:13:00,2923.72,2923.96,2923.34,2923.45,141.5562
2026-01-26 23:14:00,2923.45,2923.88,2923.44,2923.88,104.4218
2026-01-26 23:15:00,2923.88,2923.88,2921.88,2921.89,115.4912
2026-01-26 23:16:00,2921.89,2923.35,2921.88,2922.65,111.3414
2026-01-26 23:17:00,2922.65,2924.56,2922.05,2924.48,128.414
2026-01-26 23:18:00,2924.49,2925.01,2922.23,2922.24,130.5673
2026-01-26 23:19:00,2922.24,2924.27,2921.79,2923.21,171.1345
2026-01-26 23:20:00,2923.21,2925.01,2922.52,2925.01,149.7991
2026-01-26 23:21:00,2925.01,2927.68,2923.92,2927.66,481.0816
2026-01-26 23:22:00,2927.65,2929.35,2927.39,2929.2,238.0923
2026-01-26 23:23:00,2929.2,2929.77,2928.65,2929.37,156.0879
2026-01-26 23:24:00,2929.38,2933.91,2928.83,2931.61,939.5238
2026-01-26 23:25:00,2931.6,2934.91,2931.6,2933.99,459.4091
2026-01-26 23:26:00,2933.99,2934.0,2932.2,2932.21,174.6165
2026-01-26 23:27:00,2932.2,2932.21,2929.64,2931.04,379.7657
2026-01-26 23:28:00,2931.04,2932.13,2930.09,2931.84,312.6086
2026-01-26 23:29:00,2931.84,2934.23,2931.84,2933.71,320.704
2026-01-26 23:30:00,2933.71,2937.91,2933.71,2937.11,788.6947
2026-01-26 23:31:00,2937.12,2940.0,2937.0,2939.8,395.7948
2026-01-26 23:32:00,2939.81,2945.32,2939.8,2942.94,1237.9872
2026-01-26 23:33:00,2942.94,2944.32,2942.03,2942.04,379.7116
2026-01-26 23:34:00,2942.04,2944.3,2941.57,2942.84,297.8263
2026-01-26 23:35:00,2942.84,2944.05,2942.27,2942.44,273.7207
2026-01-26 23:36:00,2942.43,2943.78,2942.07,2942.35,142.2662
2026-01-26 23:37:00,2942.36,2943.02,2940.99,2940.99,247.5805
2026-01-26 23:38:00,2940.99,2944.48,2940.99,2942.92,163.6993
2026-01-26 23:39:00,2942.93,2942.93,2940.33,2941.54,146.7943
2026-01-26 23:40:00,2941.54,2942.26,2941.08,2941.2,113.3014
2026-01-26 23:41:00,2941.2,2941.81,2939.04,2939.09,198.669
2026-01-26 23:42:00,2939.09,2939.4,2938.3,2938.45,135.8766
2026-01-26 23:43:00,2938.45,2938.89,2937.62,2937.96,194.9855
2026-01-26 23:44:00,2937.96,2939.1,2937.28,2938.12,141.7668
2026-01-26 23:45:00,2938.12,2938.75,2937.47,2937.48,176.8946
2026-01-26 23:46:00,2937.47,2937.47,2934.9,2935.66,407.2546
2026-01-26 23:47:00,2935.66,2936.48,2935.27,2936.09,177.0876
2026-01-26 23:48:00,2936.09,2936.34,2935.76,2936.34,91.5641
2026-01-26 23:49:00,2936.34,2936.34,2933.6,2934.18,393.8894
2026-01-26 23:50:00,2934.18,2934.3,2933.9,2934.01,124.1624
2026-01-26 23:51:00,2934.01,2934.45,2931.74,2931.75,555.9026
2026-01-26 23:52:00,2931.75,2931.77,2930.52,2931.47,302.2873
2026-01-26 23:53:00,2931.48,2931.6,2931.16,2931.44,140.8525
2026-01-26 23:54:00,2931.45,2931.45,2930.99,2931.0,124.9485
2026-01-26 23:55:00,2930.99,2931.0,2930.65,2930.9,39.9397
2026-01-26 23:56:00,2930.9,2931.08,2930.03,2931.08,231.4397
2026-01-26 23:57:00,2931.07,2931.08,2930.52,2930.84,149.5496
2026-01-26 23:58:00,2930.85,2930.86,2929.56,2930.0,250.7419
2026-01-26 23:59:00,2930.01,2930.52,2930.0,2930.35,138.5806
2026-01-27 00:00:00,2930.35,2931.27,2926.0,2926.77,556.7466
